Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode,Customer_Age,Customer_Gender
ORD-00612,2024-01-16,CUST-0167,Priya Nair,Home Office,West,Maharashtra,Technology,Accessories,11,1087.92,0.4,7180.29,-135.47,Standard Class,30,Female
ORD-02621,2024-01-16,CUST-0282,Kabir Rao,Consumer,North,Delhi,Office Supplies,Binders,4,59.35,0.15,201.78,53.25,Standard Class,44,Female
ORD-01748,2024-01-16,CUST-0044,Tara Malhotra,Corporate,North,Haryana,Technology,Phones,10,1109.19,0.4,6655.15,-122.16,First Class,29,Male
ORD-01490,2024-01-17,CUST-0281,Ishaan Mehta,Corporate,South,Kerala,Office Supplies,Art,7,12.61,0.4,52.96,-11.12,Second Class,52,Female
ORD-00904,2024-01-17,CUST-0012,Aarav Joshi,Corporate,South,Kerala,Office Supplies,Paper,8,40.64,0.15,276.39,35.21,Same Day,49,Male
ORD-01657,2024-01-17,CUST-0254,Kabir Chopra,Consumer,North,Delhi,Technology,Machines,4,1479.52,0.15,5030.35,525.44,Same Day,60,Female
ORD-01023,2024-01-17,CUST-0365,Ishaan Kapoor,Consumer,Central,Chhattisgarh,Office Supplies,Paper,6,87.33,0.15,445.41,58.52,Second Class,61,Male
ORD-01245,2024-01-18,CUST-0100,Saanvi Iyer,Consumer,East,Odisha,Technology,Phones,1,1421.93,0.1,1279.74,171.49,Second Class,27,Male
ORD-02478,2024-01-18,CUST-0207,Arjun Rao,Corporate,East,Bihar,Office Supplies,Storage,5,133.2,0.2,532.8,78.58,Same Day,33,Female
ORD-00007,2024-01-18,CUST-0169,Diya Kapoor,Corporate,East,West Bengal,Office Supplies,Paper,2,23.16,0.0,46.32,19.9,Second Class,50,Male
ORD-00607,2024-01-19,CUST-0099,Amit Kapoor,Consumer,West,Rajasthan,Technology,Copiers,8,797.14,0.0,6377.12,1143.19,Standard Class,20,Female
ORD-02124,2024-01-19,CUST-0246,Aarav Bose,Corporate,West,Rajasthan,Technology,Phones,1,557.55,0.1,501.79,66.39,First Class,54,Male
ORD-01791,2024-01-20,CUST-0074,Ananya Sharma,Consumer,North,Punjab,Technology,Machines,4,777.61,0.0,3110.43,566.63,First Class,24,Female
ORD-00708,2024-01-20,CUST-0335,Neha Verma,Consumer,Central,Uttar Pradesh,Technology,Copiers,9,687.57,0.0,6188.17,1103.73,Standard Class,45,Male
ORD-02137,2024-01-20,CUST-0327,Neha Iyer,Corporate,North,Haryana,Office Supplies,Art,8,42.52,0.15,289.14,60.6,Standard Class,23,Male
ORD-01151,2024-01-20,CUST-0274,Myra Mehta,Corporate,West,Maharashtra,Office Supplies,Art,2,72.02,0.1,129.64,42.95,Standard Class,59,Female
ORD-02599,2024-01-20,CUST-0313,Karan Rao,Corporate,South,Tamil Nadu,Office Supplies,Art,7,118.4,0.0,828.8,210.64,Standard Class,24,Male
ORD-02416,2024-01-21,CUST-0340,Neha Joshi,Corporate,North,Delhi,Office Supplies,Art,8,28.46,0.15,193.51,33.63,Second Class,30,Female
ORD-01224,2024-01-21,CUST-0253,Aarav Singh,Consumer,South,Kerala,Furniture,Furnishings,6,789.02,0.2,3787.29,55.65,Standard Class,30,Male
ORD-01589,2024-01-21,CUST-0366,Riya Rao,Consumer,North,Punjab,Technology,Accessories,8,1464.97,0.4,7031.87,-135.32,Same Day,47,Female
ORD-00116,2024-01-21,CUST-0138,Sanjay Rao,Corporate,South,Tamil Nadu,Technology,Machines,4,364.4,0.15,1238.96,138.78,Standard Class,23,Female
ORD-01936,2024-01-22,CUST-0118,Priya Singh,Consumer,South,Kerala,Office Supplies,Paper,5,60.38,0.15,256.59,39.84,First Class,64,Male
ORD-02953,2024-01-22,CUST-0307,Ananya Chopra,Consumer,South,Tamil Nadu,Office Supplies,Storage,2,81.32,0.0,162.64,44.97,Standard Class,46,Female
ORD-00408,2024-01-23,CUST-0324,Aarav Nair,Corporate,Central,Uttar Pradesh,Technology,Copiers,2,997.84,0.2,1596.54,147.12,First Class,27,Male
ORD-02403,2024-01-23,CUST-0200,Ishaan Chopra,Consumer,Central,Uttar Pradesh,Office Supplies,Paper,7,78.82,0.2,441.42,75.63,Same Day,38,Male
ORD-00301,2024-01-24,CUST-0315,Karan Sharma,Home Office,South,Karnataka,Furniture,Bookcases,2,387.46,0.4,464.95,-33.95,Standard Class,52,Male
ORD-02334,2024-01-24,CUST-0360,Diya Mehta,Consumer,South,Karnataka,Office Supplies,Paper,8,61.47,0.2,393.41,47.28,Standard Class,55,Male
ORD-00629,2024-01-24,CUST-0082,Arjun Nair,Home Office,South,Kerala,Furniture,Chairs,6,682.69,0.0,4096.14,499.28,Standard Class,24,Male
ORD-02279,2024-01-24,CUST-0029,Diya Malhotra,Consumer,North,Delhi,Furniture,Furnishings,11,344.01,0.1,3405.74,254.28,Second Class,34,Male
ORD-02804,2024-01-25,CUST-0318,Diya Mehta,Corporate,West,Rajasthan,Office Supplies,Storage,4,60.44,0.0,241.77,53.01,Standard Class,50,Female
ORD-02216,2024-01-25,CUST-0282,Kabir Rao,Consumer,North,Delhi,Furniture,Furnishings,6,760.13,0.1,4104.72,292.21,First Class,44,Female
ORD-00260,2024-01-25,CUST-0226,Saanvi Joshi,Corporate,West,Gujarat,Technology,Accessories,1,1014.03,0.1,912.62,120.02,First Class,39,Male
ORD-02955,2024-01-25,CUST-0205,Amit Joshi,Consumer,North,Haryana,Technology,Machines,7,654.12,0.2,3663.06,292.32,Standard Class,20,Female
ORD-02081,2024-01-25,CUST-0142,Karan Reddy,Consumer,Central,Madhya Pradesh,Office Supplies,Storage,9,7.57,0.15,57.88,15.51,Standard Class,64,Male
ORD-00197,2024-01-25,CUST-0394,Riya Reddy,Corporate,Central,Chhattisgarh,Furniture,Tables,8,305.72,0.0,2445.75,283.51,Second Class,30,Female
ORD-00665,2024-01-26,CUST-0008,Aditya Nair,Consumer,West,Rajasthan,Furniture,Chairs,4,250.3,0.0,1001.22,125.79,Standard Class,31,Male
ORD-01037,2024-01-26,CUST-0130,Saanvi Sharma,Home Office,South,Kerala,Office Supplies,Art,8,97.32,0.15,661.81,118.39,Second Class,41,Female
ORD-02516,2024-01-26,CUST-0265,Aarav Singh,Consumer,West,Maharashtra,Office Supplies,Storage,3,79.52,0.1,214.7,23.57,Same Day,23,Male
ORD-01697,2024-01-26,CUST-0323,Sanjay Chopra,Consumer,North,Delhi,Furniture,Chairs,9,485.05,0.0,4365.44,519.34,Same Day,48,Female
ORD-01663,2024-01-26,CUST-0339,Aarav Gupta,Consumer,West,Maharashtra,Furniture,Chairs,6,271.71,0.1,1467.24,98.22,Standard Class,39,Male
ORD-02898,2024-01-27,CUST-0018,Arjun Joshi,Home Office,North,Punjab,Technology,Phones,4,950.3,0.0,3801.2,693.68,Second Class,40,Male
ORD-01264,2024-01-27,CUST-0135,Myra Gupta,Consumer,North,Punjab,Office Supplies,Storage,1,20.26,0.4,12.15,3.52,Standard Class,32,Female
ORD-01461,2024-01-27,CUST-0100,Saanvi Iyer,Consumer,East,West Bengal,Technology,Accessories,1,1310.83,0.0,1310.83,235.85,Standard Class,27,Male
ORD-02610,2024-01-28,CUST-0018,Arjun Joshi,Home Office,North,Haryana,Technology,Accessories,2,1491.21,0.0,2982.43,542.86,Second Class,40,Male
ORD-02641,2024-01-28,CUST-0277,Ishaan Mehta,Home Office,West,Gujarat,Furniture,Furnishings,10,231.93,0.2,1855.45,59.6,Same Day,57,Male
ORD-01823,2024-01-28,CUST-0251,Myra Mehta,Consumer,Central,Madhya Pradesh,Furniture,Bookcases,5,229.04,0.0,1145.18,125.39,Standard Class,48,Male
ORD-00603,2024-01-29,CUST-0385,Aarav Reddy,Home Office,West,Maharashtra,Furniture,Tables,11,512.61,0.15,4792.93,213.06,Standard Class,40,Male
ORD-00868,2024-01-29,CUST-0296,Saanvi Gupta,Consumer,East,West Bengal,Technology,Phones,9,175.93,0.0,1583.33,301.05,First Class,34,Male
ORD-02537,2024-01-30,CUST-0397,Arjun Chopra,Consumer,East,Odisha,Office Supplies,Paper,3,83.9,0.2,201.36,43.89,Standard Class,26,Female
ORD-00420,2024-01-30,CUST-0010,Karan Bose,Consumer,South,Karnataka,Office Supplies,Paper,5,12.9,0.2,51.62,0.94,Same Day,63,Female
ORD-02941,2024-01-30,CUST-0170,Vivaan Reddy,Consumer,West,Rajasthan,Office Supplies,Paper,5,81.47,0.2,325.87,50.83,Standard Class,43,Female
ORD-01070,2024-01-30,CUST-0193,Aarav Rao,Home Office,North,Delhi,Office Supplies,Binders,11,13.12,0.0,144.37,17.53,Standard Class,45,Female
ORD-01810,2024-01-31,CUST-0094,Diya Kapoor,Home Office,West,Maharashtra,Furniture,Tables,6,324.09,0.15,1652.86,95.66,Standard Class,49,Female
ORD-01569,2024-01-31,CUST-0067,Aditya Sharma,Consumer,West,Rajasthan,Technology,Phones,11,1154.75,0.4,7621.35,-155.24,Same Day,51,Female
ORD-01218,2024-02-01,CUST-0357,Rohan Joshi,Consumer,Central,Uttar Pradesh,Technology,Machines,7,616.74,0.2,3453.76,268.32,Standard Class,62,Female
ORD-01319,2024-02-01,CUST-0266,Myra Kapoor,Corporate,North,Punjab,Technology,Machines,11,102.01,0.2,897.69,78.16,Standard Class,44,Female
ORD-00409,2024-02-02,CUST-0194,Rohan Nair,Consumer,Central,Chhattisgarh,Office Supplies,Binders,11,49.86,0.0,548.44,122.41,Standard Class,64,Male
ORD-02069,2024-02-02,CUST-0187,Aditya Singh,Consumer,North,Punjab,Furniture,Bookcases,10,607.18,0.1,5464.6,381.05,Standard Class,49,Male
ORD-02385,2024-02-02,CUST-0304,Meera Kapoor,Corporate,South,Tamil Nadu,Office Supplies,Paper,2,59.84,0.3,83.78,10.5,First Class,57,Female
ORD-02805,2024-02-03,CUST-0106,Kabir Sharma,Consumer,Central,Chhattisgarh,Technology,Phones,4,520.88,0.2,1666.81,121.4,Standard Class,47,Male
ORD-02958,2024-02-03,CUST-0162,Diya Patel,Corporate,South,Kerala,Office Supplies,Art,5,71.64,0.1,322.38,45.47,Standard Class,40,Female
ORD-00567,2024-02-03,CUST-0156,Tara Verma,Corporate,South,Tamil Nadu,Furniture,Bookcases,9,129.44,0.0,1164.93,146.49,Standard Class,53,Male
ORD-01643,2024-02-03,CUST-0012,Aarav Joshi,Corporate,South,Karnataka,Furniture,Tables,1,483.47,0.2,386.77,-14.92,Second Class,49,Male
ORD-02001,2024-02-04,CUST-0052,Riya Singh,Corporate,South,Tamil Nadu,Office Supplies,Paper,1,19.14,0.0,19.14,-6.6,Same Day,32,Female
ORD-00152,2024-02-04,CUST-0106,Kabir Sharma,Consumer,Central,Madhya Pradesh,Office Supplies,Binders,6,88.27,0.2,423.7,59.41,First Class,47,Male
ORD-00024,2024-02-05,CUST-0305,Ishaan Reddy,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,9,8.2,0.1,66.38,15.91,Same Day,52,Male
ORD-02000,2024-02-05,CUST-0286,Ananya Singh,Corporate,North,Punjab,Furniture,Bookcases,5,167.19,0.4,501.58,-37.96,Same Day,33,Female
ORD-01786,2024-02-05,CUST-0187,Aditya Singh,Consumer,North,Haryana,Office Supplies,Art,9,105.09,0.1,851.21,182.57,Standard Class,49,Male
ORD-01789,2024-02-05,CUST-0309,Ananya Bose,Consumer,West,Maharashtra,Office Supplies,Binders,5,8.02,0.0,40.12,2.16,Standard Class,23,Male
ORD-02446,2024-02-05,CUST-0015,Myra Joshi,Corporate,Central,Chhattisgarh,Furniture,Bookcases,7,578.63,0.2,3240.34,50.79,First Class,42,Male
ORD-00005,2024-02-06,CUST-0385,Aarav Reddy,Home Office,West,Maharashtra,Technology,Machines,8,630.39,0.1,4538.77,579.27,First Class,40,Male
ORD-00881,2024-02-06,CUST-0199,Ananya Rao,Corporate,East,West Bengal,Office Supplies,Art,1,42.79,0.1,38.51,-6.34,Standard Class,23,Female
ORD-01763,2024-02-06,CUST-0072,Myra Joshi,Corporate,Central,Chhattisgarh,Office Supplies,Storage,3,136.3,0.0,408.91,102.74,Standard Class,38,Female
ORD-02307,2024-02-06,CUST-0002,Amit Kapoor,Corporate,North,Punjab,Office Supplies,Paper,9,55.27,0.0,497.43,103.53,Standard Class,50,Male
ORD-01658,2024-02-06,CUST-0252,Arjun Mehta,Consumer,North,Delhi,Furniture,Bookcases,8,738.67,0.15,5022.96,246.89,Second Class,27,Female
ORD-02358,2024-02-07,CUST-0197,Aditya Verma,Home Office,North,Delhi,Technology,Phones,2,1103.57,0.1,1986.42,258.52,Standard Class,25,Male
ORD-00360,2024-02-07,CUST-0084,Neha Bose,Corporate,North,Delhi,Furniture,Tables,8,761.96,0.1,5486.12,388.89,Standard Class,31,Female
ORD-01073,2024-02-07,CUST-0274,Myra Mehta,Corporate,West,Gujarat,Office Supplies,Binders,9,121.86,0.0,1096.71,259.45,Standard Class,59,Female
ORD-01260,2024-02-08,CUST-0034,Priya Nair,Consumer,Central,Madhya Pradesh,Office Supplies,Binders,2,45.79,0.4,54.95,2.23,Standard Class,43,Female
ORD-00936,2024-02-08,CUST-0384,Saanvi Gupta,Consumer,West,Maharashtra,Office Supplies,Paper,6,137.63,0.1,743.21,146.17,Same Day,34,Male
ORD-01781,2024-02-08,CUST-0180,Saanvi Reddy,Consumer,Central,Madhya Pradesh,Furniture,Furnishings,6,648.14,0.0,3888.84,472.26,Standard Class,21,Female
ORD-01898,2024-02-09,CUST-0295,Ishaan Joshi,Corporate,East,Odisha,Office Supplies,Art,8,147.17,0.4,706.42,32.61,Second Class,61,Male
ORD-00189,2024-02-09,CUST-0221,Tara Joshi,Home Office,East,Odisha,Office Supplies,Storage,4,21.11,0.2,67.57,5.75,Standard Class,63,Female
ORD-02694,2024-02-10,CUST-0272,Riya Mehta,Home Office,Central,Uttar Pradesh,Furniture,Furnishings,10,746.63,0.1,6719.71,477.38,Second Class,27,Female
ORD-00470,2024-02-10,CUST-0059,Diya Joshi,Home Office,North,Haryana,Technology,Machines,9,714.3,0.0,6428.68,1156.57,Standard Class,30,Female
ORD-00877,2024-02-10,CUST-0333,Arjun Patel,Consumer,North,Delhi,Office Supplies,Storage,3,130.38,0.15,332.48,56.76,Same Day,55,Male
ORD-00771,2024-02-10,CUST-0071,Amit Mehta,Corporate,West,Maharashtra,Office Supplies,Binders,6,99.42,0.0,596.54,139.07,Standard Class,51,Male
ORD-00266,2024-02-10,CUST-0275,Vivaan Gupta,Corporate,South,Karnataka,Office Supplies,Art,1,110.14,0.2,88.11,-3.42,Standard Class,33,Female
ORD-01976,2024-02-10,CUST-0142,Karan Reddy,Consumer,Central,Chhattisgarh,Furniture,Furnishings,7,405.41,0.1,2554.1,186.3,Standard Class,64,Male
ORD-02455,2024-02-10,CUST-0008,Aditya Nair,Consumer,West,Gujarat,Furniture,Bookcases,8,786.99,0.4,3777.56,-289.61,Standard Class,31,Male
ORD-00096,2024-02-11,CUST-0283,Aditya Sharma,Corporate,Central,Uttar Pradesh,Office Supplies,Paper,8,124.59,0.1,897.08,177.74,Standard Class,36,Male
ORD-01158,2024-02-11,CUST-0057,Saanvi Joshi,Corporate,South,Kerala,Office Supplies,Storage,3,126.35,0.0,379.05,91.56,Standard Class,35,Male
ORD-00105,2024-02-11,CUST-0002,Amit Kapoor,Corporate,North,Punjab,Office Supplies,Binders,8,95.61,0.2,611.88,88.09,Standard Class,50,Male
ORD-02660,2024-02-11,CUST-0312,Tara Malhotra,Consumer,East,Bihar,Office Supplies,Storage,8,102.13,0.2,653.66,103.34,Second Class,29,Male
ORD-01153,2024-02-11,CUST-0184,Aarav Gupta,Home Office,South,Kerala,Office Supplies,Binders,3,99.76,0.1,269.36,44.39,Standard Class,23,Female
ORD-01780,2024-02-12,CUST-0027,Amit Joshi,Consumer,West,Gujarat,Technology,Accessories,10,1137.95,0.0,11379.52,2041.13,First Class,37,Male
ORD-01499,2024-02-12,CUST-0339,Aarav Gupta,Consumer,West,Gujarat,Technology,Machines,5,1096.91,0.15,4661.88,481.19,Second Class,39,Male
ORD-01933,2024-02-13,CUST-0200,Ishaan Chopra,Consumer,Central,Chhattisgarh,Technology,Copiers,3,1409.66,0.1,3806.07,493.94,Second Class,38,Male
ORD-01328,2024-02-13,CUST-0088,Rohan Mehta,Home Office,South,Tamil Nadu,Office Supplies,Binders,1,99.45,0.0,99.45,45.99,Standard Class,45,Female
ORD-02833,2024-02-13,CUST-0279,Rohan Chopra,Corporate,South,Tamil Nadu,Office Supplies,Paper,11,77.38,0.0,851.19,230.13,Standard Class,42,Female
ORD-01198,2024-02-13,CUST-0226,Saanvi Joshi,Corporate,West,Gujarat,Technology,Copiers,3,134.15,0.15,342.07,45.67,Standard Class,39,Male
ORD-00389,2024-02-13,CUST-0046,Amit Chopra,Home Office,North,Punjab,Furniture,Bookcases,4,74.36,0.4,178.48,-21.63,First Class,39,Male
ORD-01242,2024-02-13,CUST-0041,Diya Bose,Consumer,North,Punjab,Office Supplies,Paper,10,86.83,0.3,607.81,73.88,Standard Class,23,Male
ORD-02075,2024-02-13,CUST-0107,Riya Kapoor,Home Office,East,Odisha,Furniture,Furnishings,5,271.09,0.2,1084.35,18.19,Standard Class,42,Male
ORD-02380,2024-02-13,CUST-0343,Priya Mehta,Consumer,West,Maharashtra,Office Supplies,Paper,8,7.4,0.0,59.18,11.13,First Class,57,Male
ORD-00385,2024-02-13,CUST-0052,Riya Singh,Corporate,South,Kerala,Office Supplies,Binders,10,86.41,0.1,777.68,154.38,First Class,32,Female
ORD-02135,2024-02-14,CUST-0358,Myra Singh,Corporate,East,Odisha,Office Supplies,Storage,7,74.54,0.0,521.78,120.12,Second Class,31,Female
ORD-00206,2024-02-14,CUST-0065,Aditya Reddy,Corporate,Central,Uttar Pradesh,Technology,Machines,4,990.17,0.1,3564.62,469.39,Standard Class,44,Male
ORD-02615,2024-02-14,CUST-0002,Amit Kapoor,Corporate,North,Haryana,Office Supplies,Binders,11,145.49,0.3,1120.31,114.04,Standard Class,50,Male
ORD-02544,2024-02-15,CUST-0180,Saanvi Reddy,Consumer,Central,Chhattisgarh,Office Supplies,Storage,3,129.56,0.2,310.94,40.43,Standard Class,21,Female
ORD-02561,2024-02-15,CUST-0332,Myra Mehta,Consumer,North,Punjab,Office Supplies,Paper,5,48.39,0.2,193.58,29.49,Standard Class,50,Male
ORD-02593,2024-02-15,CUST-0367,Aarav Reddy,Corporate,East,Odisha,Furniture,Chairs,8,352.64,0.4,1692.68,-137.29,Standard Class,50,Male
ORD-00711,2024-02-15,CUST-0245,Ananya Iyer,Home Office,West,Rajasthan,Technology,Phones,6,679.92,0.2,3263.62,255.2,Standard Class,31,Male
ORD-00495,2024-02-15,CUST-0211,Rohan Joshi,Consumer,South,Kerala,Technology,Phones,7,182.77,0.4,767.65,-12.71,Same Day,55,Male
ORD-00726,2024-02-15,CUST-0055,Kabir Mehta,Home Office,East,West Bengal,Technology,Copiers,7,1071.84,0.2,6002.32,468.01,First Class,30,Male
ORD-02470,2024-02-16,CUST-0359,Priya Joshi,Corporate,South,Tamil Nadu,Technology,Phones,3,1306.43,0.2,3135.44,249.25,Second Class,63,Female
ORD-00108,2024-02-16,CUST-0029,Diya Malhotra,Consumer,North,Punjab,Technology,Phones,9,1467.49,0.0,13207.39,2381.21,Standard Class,34,Male
ORD-00672,2024-02-16,CUST-0342,Aarav Nair,Consumer,Central,Chhattisgarh,Furniture,Bookcases,6,702.01,0.0,4212.09,488.65,Second Class,59,Male
ORD-02113,2024-02-17,CUST-0393,Myra Gupta,Consumer,Central,Uttar Pradesh,Office Supplies,Paper,9,132.96,0.3,837.63,93.75,Standard Class,45,Male
ORD-02573,2024-02-18,CUST-0375,Vivaan Mehta,Corporate,North,Haryana,Furniture,Furnishings,4,77.68,0.0,310.74,22.53,First Class,42,Male
ORD-00900,2024-02-18,CUST-0265,Aarav Singh,Consumer,West,Rajasthan,Office Supplies,Art,6,74.46,0.0,446.75,101.85,Standard Class,23,Male
ORD-02353,2024-02-18,CUST-0191,Myra Verma,Consumer,East,Odisha,Office Supplies,Storage,8,94.15,0.0,753.18,199.05,First Class,30,Female
ORD-01597,2024-02-19,CUST-0168,Neha Gupta,Home Office,South,Kerala,Technology,Accessories,8,1438.48,0.0,11507.83,2056.53,Standard Class,49,Male
ORD-00370,2024-02-19,CUST-0042,Diya Reddy,Home Office,North,Haryana,Office Supplies,Paper,8,133.87,0.0,1070.95,269.25,Standard Class,29,Male
ORD-01251,2024-02-19,CUST-0058,Ananya Rao,Home Office,Central,Uttar Pradesh,Furniture,Bookcases,7,659.34,0.1,4153.85,294.94,Standard Class,50,Female
ORD-02849,2024-02-19,CUST-0189,Tara Malhotra,Corporate,East,West Bengal,Technology,Copiers,8,1183.57,0.2,7574.83,600.75,Standard Class,21,Male
ORD-02855,2024-02-19,CUST-0365,Ishaan Kapoor,Consumer,Central,Uttar Pradesh,Furniture,Chairs,6,705.33,0.1,3808.77,270.61,Standard Class,61,Male
ORD-00885,2024-02-20,CUST-0220,Sanjay Chopra,Home Office,North,Delhi,Technology,Phones,7,1203.32,0.1,7580.93,999.49,Standard Class,29,Male
ORD-01956,2024-02-20,CUST-0208,Riya Iyer,Corporate,West,Gujarat,Furniture,Tables,9,650.01,0.0,5850.12,687.11,Standard Class,57,Female
ORD-00378,2024-02-20,CUST-0348,Rohan Joshi,Consumer,South,Tamil Nadu,Office Supplies,Art,1,75.16,0.0,75.16,7.92,Standard Class,62,Female
ORD-00451,2024-02-20,CUST-0273,Diya Chopra,Corporate,West,Maharashtra,Technology,Phones,4,921.45,0.1,3317.21,456.21,Standard Class,58,Male
ORD-02927,2024-02-20,CUST-0062,Kabir Gupta,Consumer,East,Bihar,Technology,Phones,8,155.75,0.2,996.82,104.01,First Class,23,Female
ORD-00958,2024-02-20,CUST-0122,Sanjay Sharma,Consumer,West,Maharashtra,Technology,Phones,9,1262.66,0.0,11363.9,2056.48,Standard Class,34,Female
ORD-00134,2024-02-21,CUST-0267,Karan Chopra,Corporate,North,Punjab,Office Supplies,Art,11,91.97,0.2,809.31,130.82,Second Class,64,Male
ORD-02036,2024-02-21,CUST-0265,Aarav Singh,Consumer,West,Rajasthan,Furniture,Chairs,1,185.33,0.3,129.73,-2.68,Standard Class,23,Male
ORD-01095,2024-02-21,CUST-0202,Diya Bose,Consumer,East,Odisha,Office Supplies,Storage,6,86.59,0.0,519.52,122.73,Standard Class,52,Male
ORD-02785,2024-02-21,CUST-0239,Kabir Malhotra,Consumer,South,Kerala,Office Supplies,Art,4,70.49,0.0,281.95,67.34,Second Class,24,Male
ORD-00517,2024-02-22,CUST-0008,Aditya Nair,Consumer,West,Gujarat,Office Supplies,Binders,3,100.67,0.15,256.7,46.94,Same Day,31,Male
ORD-00932,2024-02-22,CUST-0269,Pooja Verma,Corporate,West,Maharashtra,Office Supplies,Paper,3,45.04,0.1,121.61,30.27,Second Class,44,Male
ORD-02344,2024-02-22,CUST-0376,Tara Kapoor,Consumer,West,Maharashtra,Office Supplies,Binders,11,147.49,0.4,973.46,61.96,Standard Class,20,Male
ORD-01521,2024-02-22,CUST-0271,Aditya Patel,Consumer,North,Haryana,Technology,Copiers,11,1368.96,0.0,15058.57,2708.12,Standard Class,59,Male
ORD-02367,2024-02-23,CUST-0121,Rohan Malhotra,Consumer,Central,Chhattisgarh,Office Supplies,Paper,9,98.13,0.0,883.2,217.23,Standard Class,54,Male
ORD-01949,2024-02-23,CUST-0250,Vivaan Iyer,Corporate,Central,Madhya Pradesh,Technology,Copiers,4,1147.08,0.15,3900.06,402.81,First Class,41,Male
ORD-00733,2024-02-23,CUST-0262,Arjun Kapoor,Consumer,East,Bihar,Office Supplies,Paper,9,7.59,0.0,68.32,13.2,Standard Class,38,Male
ORD-02076,2024-02-24,CUST-0066,Amit Bose,Consumer,North,Haryana,Office Supplies,Binders,6,55.73,0.0,334.4,80.49,Standard Class,22,Male
ORD-00367,2024-02-24,CUST-0075,Meera Chopra,Consumer,North,Haryana,Furniture,Tables,11,796.71,0.3,6134.7,-198.16,Second Class,37,Male
ORD-01178,2024-02-24,CUST-0085,Priya Joshi,Corporate,East,Odisha,Office Supplies,Art,3,79.27,0.3,166.46,19.38,First Class,45,Female
ORD-01148,2024-02-24,CUST-0112,Vivaan Reddy,Home Office,East,West Bengal,Office Supplies,Binders,3,20.73,0.1,55.98,7.54,Standard Class,45,Male
ORD-00377,2024-02-25,CUST-0281,Ishaan Mehta,Corporate,South,Kerala,Office Supplies,Storage,8,7.57,0.0,60.55,4.51,Standard Class,52,Female
ORD-01191,2024-02-25,CUST-0058,Ananya Rao,Home Office,Central,Uttar Pradesh,Office Supplies,Paper,10,106.09,0.3,742.6,74.76,Standard Class,50,Female
ORD-02967,2024-02-25,CUST-0280,Ishaan Rao,Corporate,Central,Chhattisgarh,Office Supplies,Art,1,18.53,0.15,15.75,-11.96,Second Class,34,Male
ORD-01520,2024-02-25,CUST-0322,Arjun Singh,Consumer,South,Tamil Nadu,Technology,Machines,4,1404.8,0.2,4495.35,378.67,Second Class,34,Male
ORD-01094,2024-02-25,CUST-0203,Sanjay Bose,Corporate,South,Karnataka,Technology,Copiers,1,859.54,0.0,859.54,155.42,Standard Class,39,Male
ORD-01964,2024-02-26,CUST-0113,Karan Mehta,Corporate,East,Bihar,Office Supplies,Storage,5,102.89,0.3,360.1,40.28,Standard Class,33,Male
ORD-02835,2024-02-26,CUST-0085,Priya Joshi,Corporate,East,Bihar,Technology,Machines,2,966.41,0.1,1739.53,224.18,First Class,45,Female
ORD-01338,2024-02-26,CUST-0376,Tara Kapoor,Consumer,West,Gujarat,Technology,Copiers,1,897.13,0.1,807.41,96.99,Standard Class,20,Male
ORD-01747,2024-02-26,CUST-0258,Meera Singh,Consumer,West,Gujarat,Furniture,Bookcases,9,77.83,0.15,595.41,40.84,First Class,54,Female
ORD-00307,2024-02-26,CUST-0311,Rohan Kapoor,Consumer,Central,Uttar Pradesh,Office Supplies,Binders,7,76.2,0.0,533.39,120.14,Same Day,21,Female
ORD-01676,2024-02-26,CUST-0117,Riya Malhotra,Corporate,East,Bihar,Office Supplies,Paper,10,120.12,0.1,1081.05,223.42,First Class,62,Female
ORD-02661,2024-02-27,CUST-0388,Riya Reddy,Consumer,West,Rajasthan,Office Supplies,Storage,9,46.92,0.1,380.02,85.16,Standard Class,29,Female
ORD-00384,2024-02-27,CUST-0389,Kabir Nair,Corporate,Central,Madhya Pradesh,Office Supplies,Binders,3,71.64,0.1,193.44,29.95,Standard Class,45,Female
ORD-02083,2024-02-28,CUST-0171,Aarav Joshi,Corporate,West,Rajasthan,Furniture,Furnishings,2,298.58,0.1,537.44,39.69,Second Class,28,Female
ORD-02123,2024-02-28,CUST-0132,Tara Singh,Home Office,Central,Madhya Pradesh,Office Supplies,Paper,2,141.73,0.1,255.11,51.61,Standard Class,63,Male
ORD-00304,2024-02-28,CUST-0321,Kabir Nair,Consumer,North,Delhi,Furniture,Chairs,10,245.64,0.1,2210.73,159.68,First Class,43,Male
ORD-01028,2024-02-29,CUST-0282,Kabir Rao,Consumer,North,Haryana,Technology,Machines,3,411.74,0.1,1111.7,139.38,Same Day,44,Female
ORD-00415,2024-02-29,CUST-0042,Diya Reddy,Home Office,North,Delhi,Office Supplies,Storage,3,46.67,0.0,140.02,47.26,Same Day,29,Male
ORD-01867,2024-02-29,CUST-0364,Kabir Rao,Consumer,South,Karnataka,Office Supplies,Storage,10,43.26,0.15,367.71,80.76,Second Class,27,Male
ORD-01934,2024-02-29,CUST-0176,Riya Sharma,Consumer,West,Maharashtra,Technology,Phones,7,326.8,0.1,2058.81,265.95,Standard Class,55,Female
